,equity
2000-05-12 00:00:00+00:00,10000000.0
2000-05-15 00:00:00+00:00,10000000.0
2000-05-16 00:00:00+00:00,10000000.0
2000-05-17 00:00:00+00:00,10000000.0
2000-05-18 00:00:00+00:00,10000000.0
2000-05-19 00:00:00+00:00,10000000.0
2000-05-22 00:00:00+00:00,10000000.0
2000-05-23 00:00:00+00:00,10000000.0
2000-05-24 00:00:00+00:00,10000000.0
2000-05-25 00:00:00+00:00,10000000.0
2000-05-26 00:00:00+00:00,10000000.0
2000-05-29 00:00:00+00:00,10000000.0
2000-05-30 00:00:00+00:00,10000000.0
2000-05-31 00:00:00+00:00,10000000.0
2000-06-01 00:00:00+00:00,10000000.0
2000-06-02 00:00:00+00:00,10000000.0
2000-06-05 00:00:00+00:00,10000000.0
2000-06-06 00:00:00+00:00,10000000.0
2000-06-07 00:00:00+00:00,10000000.0
2000-06-08 00:00:00+00:00,10000000.0
2000-06-09 00:00:00+00:00,10000000.0
2000-06-12 00:00:00+00:00,10000000.0
2000-06-13 00:00:00+00:00,10000000.0
2000-06-14 00:00:00+00:00,10000000.0
2000-06-15 00:00:00+00:00,10000000.0
2000-06-16 00:00:00+00:00,10000000.0
2000-06-19 00:00:00+00:00,10000000.0
2000-06-20 00:00:00+00:00,10000000.0
2000-06-21 00:00:00+00:00,10000000.0
2000-06-22 00:00:00+00:00,10000000.0
2000-06-23 00:00:00+00:00,10000000.0
2000-06-26 00:00:00+00:00,10000000.0
2000-06-27 00:00:00+00:00,10000000.0
2000-06-28 00:00:00+00:00,10000000.0
2000-06-29 00:00:00+00:00,10000000.0
2000-06-30 00:00:00+00:00,10000000.0
2000-07-03 00:00:00+00:00,10000000.0
2000-07-04 00:00:00+00:00,10000000.0
2000-07-05 00:00:00+00:00,10000000.0
2000-07-06 00:00:00+00:00,10000000.0
2000-07-07 00:00:00+00:00,10000000.0
2000-07-10 00:00:00+00:00,10000000.0
2000-07-11 00:00:00+00:00,10000000.0
2000-07-12 00:00:00+00:00,10000000.0
2000-07-13 00:00:00+00:00,10000000.0
2000-07-14 00:00:00+00:00,10000000.0
2000-07-17 00:00:00+00:00,10000000.0
2000-07-18 00:00:00+00:00,10000000.0
2000-07-19 00:00:00+00:00,10000000.0
2000-07-20 00:00:00+00:00,10000000.0
2000-07-21 00:00:00+00:00,10000000.0
2000-07-24 00:00:00+00:00,10000000.0
2000-07-25 00:00:00+00:00,10000000.0
2000-07-26 00:00:00+00:00,10000000.0
2000-07-27 00:00:00+00:00,10000000.0
2000-07-28 00:00:00+00:00,10000000.0
2000-07-31 00:00:00+00:00,10000000.0
2000-08-01 00:00:00+00:00,10000000.0
2000-08-02 00:00:00+00:00,10000000.0
2000-08-03 00:00:00+00:00,10000000.0
2000-08-04 00:00:00+00:00,10000000.0
2000-08-07 00:00:00+00:00,10000000.0
2000-08-08 00:00:00+00:00,10000000.0
2000-08-09 00:00:00+00:00,10000000.0
2000-08-10 00:00:00+00:00,10000000.0
2000-08-11 00:00:00+00:00,10000000.0
2000-08-14 00:00:00+00:00,10000000.0
2000-08-15 00:00:00+00:00,10000000.0
2000-08-16 00:00:00+00:00,10000000.0
2000-08-17 00:00:00+00:00,10000000.0
2000-08-18 00:00:00+00:00,10000000.0
2000-08-21 00:00:00+00:00,10000000.0
2000-08-22 00:00:00+00:00,10000000.0
2000-08-23 00:00:00+00:00,10000000.0
2000-08-24 00:00:00+00:00,10000000.0
2000-08-25 00:00:00+00:00,10000000.0
2000-08-28 00:00:00+00:00,10000000.0
2000-08-29 00:00:00+00:00,10000000.0
2000-08-30 00:00:00+00:00,10000000.0
2000-08-31 00:00:00+00:00,10000000.0
2000-09-01 00:00:00+00:00,10000000.0
2000-09-04 00:00:00+00:00,10000000.0
2000-09-05 00:00:00+00:00,10000000.0
2000-09-06 00:00:00+00:00,10000000.0
2000-09-07 00:00:00+00:00,10000000.0
2000-09-08 00:00:00+00:00,10000000.0
2000-09-11 00:00:00+00:00,10000000.0
2000-09-12 00:00:00+00:00,10000000.0
2000-09-13 00:00:00+00:00,10000000.0
2000-09-14 00:00:00+00:00,10000000.0
2000-09-15 00:00:00+00:00,10000000.0
2000-09-18 00:00:00+00:00,10000000.0
2000-09-19 00:00:00+00:00,10000000.0
2000-09-20 00:00:00+00:00,10000000.0
2000-09-21 00:00:00+00:00,10000000.0
2000-09-22 00:00:00+00:00,10000000.0
2000-09-25 00:00:00+00:00,10000000.0
2000-09-26 00:00:00+00:00,10000000.0
2000-09-27 00:00:00+00:00,10000000.0
2000-09-28 00:00:00+00:00,10000000.0
2000-09-29 00:00:00+00:00,10000000.0
2000-10-02 00:00:00+00:00,10000000.0
2000-10-03 00:00:00+00:00,10000000.0
2000-10-04 00:00:00+00:00,10000000.0
2000-10-05 00:00:00+00:00,10000000.0
2000-10-06 00:00:00+00:00,10000000.0
2000-10-09 00:00:00+00:00,10000000.0
2000-10-10 00:00:00+00:00,10000000.0
2000-10-11 00:00:00+00:00,10000000.0
2000-10-12 00:00:00+00:00,10000000.0
2000-10-13 00:00:00+00:00,10000000.0
2000-10-16 00:00:00+00:00,10000000.0
2000-10-17 00:00:00+00:00,10000000.0
2000-10-18 00:00:00+00:00,10000000.0
2000-10-19 00:00:00+00:00,10000000.0
2000-10-20 00:00:00+00:00,10000000.0
2000-10-23 00:00:00+00:00,10000000.0
2000-10-24 00:00:00+00:00,10000000.0
2000-10-25 00:00:00+00:00,10000000.0
2000-10-26 00:00:00+00:00,10000000.0
2000-10-27 00:00:00+00:00,10000000.0
2000-10-30 00:00:00+00:00,10000000.0
2000-10-31 00:00:00+00:00,10000000.0
2000-11-01 00:00:00+00:00,10000000.0
2000-11-02 00:00:00+00:00,10000000.0
2000-11-03 00:00:00+00:00,10000000.0
2000-11-06 00:00:00+00:00,10000000.0
2000-11-07 00:00:00+00:00,10000000.0
2000-11-08 00:00:00+00:00,10000000.0
2000-11-09 00:00:00+00:00,10000000.0
2000-11-10 00:00:00+00:00,10000000.0
2000-11-13 00:00:00+00:00,10000000.0
2000-11-14 00:00:00+00:00,10000000.0
2000-11-15 00:00:00+00:00,10000000.0
2000-11-16 00:00:00+00:00,10000000.0
2000-11-17 00:00:00+00:00,10000000.0
2000-11-20 00:00:00+00:00,10000000.0
2000-11-21 00:00:00+00:00,10000000.0
2000-11-22 00:00:00+00:00,10000000.0
2000-11-23 00:00:00+00:00,10000000.0
2000-11-24 00:00:00+00:00,10000000.0
2000-11-27 00:00:00+00:00,10000000.0
2000-11-28 00:00:00+00:00,10000000.0
2000-11-29 00:00:00+00:00,10000000.0
2000-11-30 00:00:00+00:00,10000000.0
2000-12-01 00:00:00+00:00,10000000.0
2000-12-04 00:00:00+00:00,10000000.0
2000-12-05 00:00:00+00:00,10000000.0
2000-12-06 00:00:00+00:00,10000000.0
2000-12-07 00:00:00+00:00,10000000.0
2000-12-08 00:00:00+00:00,10000000.0
2000-12-11 00:00:00+00:00,10000000.0
2000-12-12 00:00:00+00:00,10000000.0
2000-12-13 00:00:00+00:00,10000000.0
2000-12-14 00:00:00+00:00,10000000.0
2000-12-15 00:00:00+00:00,10000000.0
2000-12-18 00:00:00+00:00,10000000.0
2000-12-19 00:00:00+00:00,10000000.0
2000-12-20 00:00:00+00:00,10000000.0
2000-12-21 00:00:00+00:00,9978609.453757197
2000-12-22 00:00:00+00:00,9950652.899069697
2000-12-25 00:00:00+00:00,9950547.900757443
2000-12-26 00:00:00+00:00,9929595.951702245
2000-12-27 00:00:00+00:00,9967597.117321141
2000-12-28 00:00:00+00:00,9972160.666019566
2000-12-29 00:00:00+00:00,9984571.799099095
2001-01-01 00:00:00+00:00,9989484.946564868
2001-01-02 00:00:00+00:00,9989484.946564868
2001-01-03 00:00:00+00:00,9989484.946564868
2001-01-04 00:00:00+00:00,9989484.946564868
2001-01-05 00:00:00+00:00,9989484.946564868
2001-01-08 00:00:00+00:00,9989484.946564868
2001-01-09 00:00:00+00:00,9989484.946564868
2001-01-10 00:00:00+00:00,9989484.946564868
2001-01-11 00:00:00+00:00,9989484.946564868
2001-01-12 00:00:00+00:00,9989484.946564868
2001-01-15 00:00:00+00:00,9989484.946564868
2001-01-16 00:00:00+00:00,9989484.946564868
2001-01-17 00:00:00+00:00,9989484.946564868
2001-01-18 00:00:00+00:00,9989484.946564868
2001-01-19 00:00:00+00:00,10000015.668876322
2001-01-22 00:00:00+00:00,10033675.605411204
2001-01-23 00:00:00+00:00,10023855.554993303
2001-01-24 00:00:00+00:00,10032820.944348963
2001-01-25 00:00:00+00:00,10080101.755334528
2001-01-26 00:00:00+00:00,10080101.755334528
2001-01-29 00:00:00+00:00,10009456.539549502
2001-01-30 00:00:00+00:00,10009077.640947016
2001-01-31 00:00:00+00:00,10003170.413842829
2001-02-01 00:00:00+00:00,9983525.28181414
2001-02-02 00:00:00+00:00,10003822.567006629
2001-02-05 00:00:00+00:00,10052799.932872336
2001-02-06 00:00:00+00:00,10053635.00938658
2001-02-07 00:00:00+00:00,10019138.311389487
2001-02-08 00:00:00+00:00,10096207.435136499
2001-02-09 00:00:00+00:00,10124591.746928878
2001-02-12 00:00:00+00:00,10110969.364957519
2001-02-13 00:00:00+00:00,10116099.522452064
2001-02-14 00:00:00+00:00,10130598.879558273
2001-02-15 00:00:00+00:00,10133074.780295081
2001-02-16 00:00:00+00:00,10121729.768059656
2001-02-19 00:00:00+00:00,10102433.333172351
2001-02-20 00:00:00+00:00,10089636.47481969
2001-02-21 00:00:00+00:00,10089920.116405994
2001-02-22 00:00:00+00:00,10074774.500980746
2001-02-23 00:00:00+00:00,10006978.416463286
2001-02-26 00:00:00+00:00,10025999.71801737
2001-02-27 00:00:00+00:00,9999476.50790044
2001-02-28 00:00:00+00:00,10051180.31347021
2001-03-01 00:00:00+00:00,10021607.692085108
2001-03-02 00:00:00+00:00,9968100.272490777
2001-03-05 00:00:00+00:00,9945250.638877064
2001-03-06 00:00:00+00:00,9945011.958685353
2001-03-07 00:00:00+00:00,9985306.923586324
2001-03-08 00:00:00+00:00,9987577.738967326
2001-03-09 00:00:00+00:00,9923658.575024892
2001-03-12 00:00:00+00:00,9822962.69636701
2001-03-13 00:00:00+00:00,9737445.97979651
2001-03-14 00:00:00+00:00,9944232.623274524
2001-03-15 00:00:00+00:00,10046135.622136552
2001-03-16 00:00:00+00:00,9964758.56821986
2001-03-19 00:00:00+00:00,10007872.408904511
2001-03-20 00:00:00+00:00,10029876.983536502
2001-03-21 00:00:00+00:00,10038517.193506977
2001-03-22 00:00:00+00:00,10030356.98465993
2001-03-23 00:00:00+00:00,10002196.14921548
2001-03-26 00:00:00+00:00,10003156.183087131
2001-03-27 00:00:00+00:00,10012116.43597295
2001-03-28 00:00:00+00:00,10017396.606454631
2001-03-29 00:00:00+00:00,10013565.32762149
2001-03-30 00:00:00+00:00,10013565.32762149
2001-04-02 00:00:00+00:00,10013565.32762149
2001-04-03 00:00:00+00:00,10013565.32762149
2001-04-04 00:00:00+00:00,10013565.32762149
2001-04-05 00:00:00+00:00,10013565.32762149
2001-04-06 00:00:00+00:00,10013565.32762149
2001-04-09 00:00:00+00:00,9994839.476682754
2001-04-10 00:00:00+00:00,10003749.087991806
2001-04-11 00:00:00+00:00,9981911.073379599
2001-04-12 00:00:00+00:00,9920283.07509865
2001-04-13 00:00:00+00:00,9537883.963590164
2001-04-16 00:00:00+00:00,9976504.635680217
2001-04-17 00:00:00+00:00,10022288.064395446
2001-04-18 00:00:00+00:00,10165138.331843216
2001-04-19 00:00:00+00:00,10213006.530238945
2001-04-20 00:00:00+00:00,10166749.867574548
2001-04-23 00:00:00+00:00,10158589.889061784
2001-04-24 00:00:00+00:00,10114221.619418
2001-04-25 00:00:00+00:00,10250711.666603899
2001-04-26 00:00:00+00:00,10239725.819701795
2001-04-27 00:00:00+00:00,10136491.34076083
2001-04-30 00:00:00+00:00,10166013.896065358
2001-05-01 00:00:00+00:00,10170086.524892692
2001-05-02 00:00:00+00:00,10191032.066629294
2001-05-03 00:00:00+00:00,10165644.81854475
2001-05-04 00:00:00+00:00,10196975.62052906
2001-05-07 00:00:00+00:00,10227119.410922412
2001-05-08 00:00:00+00:00,10235430.5494063
2001-05-09 00:00:00+00:00,10211380.104626903
2001-05-10 00:00:00+00:00,10224230.857365856
2001-05-11 00:00:00+00:00,10192642.540059337
2001-05-14 00:00:00+00:00,10177678.278417835
2001-05-15 00:00:00+00:00,10202531.5808251
2001-05-16 00:00:00+00:00,10233910.361295443
2001-05-17 00:00:00+00:00,10228916.472750517
2001-05-18 00:00:00+00:00,10260296.07079968
2001-05-21 00:00:00+00:00,10222163.349821897
2001-05-22 00:00:00+00:00,10216121.982002037
2001-05-23 00:00:00+00:00,10225842.335095184
2001-05-24 00:00:00+00:00,10242815.890242431
2001-05-25 00:00:00+00:00,10230658.909221504
2001-05-28 00:00:00+00:00,10260441.2518023
2001-05-29 00:00:00+00:00,10264413.448643735
2001-05-30 00:00:00+00:00,10279404.33197216
2001-05-31 00:00:00+00:00,10273394.73828987
2001-06-01 00:00:00+00:00,10244009.294638194
2001-06-04 00:00:00+00:00,10260264.647694053
2001-06-05 00:00:00+00:00,10218486.128550736
2001-06-06 00:00:00+00:00,10226066.932307418
2001-06-07 00:00:00+00:00,10220672.759341415
2001-06-08 00:00:00+00:00,10219099.209798489
2001-06-11 00:00:00+00:00,10248780.60533205
2001-06-12 00:00:00+00:00,10255993.005639706
2001-06-13 00:00:00+00:00,10250241.6988101
2001-06-14 00:00:00+00:00,10233022.366199017
2001-06-15 00:00:00+00:00,10220656.037905857
2001-06-18 00:00:00+00:00,10201054.304477211
2001-06-19 00:00:00+00:00,10205680.69938993
2001-06-20 00:00:00+00:00,10228489.436695572
2001-06-21 00:00:00+00:00,10210122.20506334
2001-06-22 00:00:00+00:00,10192503.928657971
2001-06-25 00:00:00+00:00,10140566.130058728
2001-06-26 00:00:00+00:00,10164562.392718066
2001-06-27 00:00:00+00:00,10111582.986245474
2001-06-28 00:00:00+00:00,10102113.704502698
2001-06-29 00:00:00+00:00,10106469.649259666
2001-07-02 00:00:00+00:00,10099912.422996858
2001-07-03 00:00:00+00:00,10108502.386280635
2001-07-04 00:00:00+00:00,9292453.133828072
2001-07-05 00:00:00+00:00,10085952.822180785
2001-07-06 00:00:00+00:00,10064879.280124739
2001-07-09 00:00:00+00:00,10042736.370299414
2001-07-10 00:00:00+00:00,10067859.726271573
2001-07-11 00:00:00+00:00,10071565.910252277
2001-07-12 00:00:00+00:00,10089419.408108108
2001-07-13 00:00:00+00:00,10081590.638245322
2001-07-16 00:00:00+00:00,10068411.534739694
2001-07-17 00:00:00+00:00,10061861.512952328
2001-07-18 00:00:00+00:00,10047721.072951859
2001-07-19 00:00:00+00:00,10036616.787741892
2001-07-20 00:00:00+00:00,10048872.986826252
2001-07-23 00:00:00+00:00,10055316.193471264
2001-07-24 00:00:00+00:00,9997082.2747872
2001-07-25 00:00:00+00:00,9966005.643672662
2001-07-26 00:00:00+00:00,9908091.723910931
2001-07-27 00:00:00+00:00,9898510.534721415
2001-07-30 00:00:00+00:00,9894504.541120674
2001-07-31 00:00:00+00:00,9900431.538903382
2001-08-01 00:00:00+00:00,9927538.419105053
2001-08-02 00:00:00+00:00,9929067.014518261
2001-08-03 00:00:00+00:00,9940934.312055226
2001-08-06 00:00:00+00:00,9922764.541361406
2001-08-07 00:00:00+00:00,9933390.715654925
2001-08-08 00:00:00+00:00,9914628.07029207
2001-08-09 00:00:00+00:00,9922456.793879107
2001-08-10 00:00:00+00:00,9915603.554445818
2001-08-13 00:00:00+00:00,9908488.033442095
2001-08-14 00:00:00+00:00,9881981.528706038
2001-08-15 00:00:00+00:00,9881981.528706038
2001-08-16 00:00:00+00:00,9847273.2603943
2001-08-17 00:00:00+00:00,9872566.72165519
2001-08-20 00:00:00+00:00,9852072.084489644
2001-08-21 00:00:00+00:00,9848426.310732424
2001-08-22 00:00:00+00:00,9848426.310732424
2001-08-23 00:00:00+00:00,9886829.825582802
2001-08-24 00:00:00+00:00,9891589.533464015
2001-08-27 00:00:00+00:00,9906722.958589852
2001-08-28 00:00:00+00:00,9923710.581711113
2001-08-29 00:00:00+00:00,9931217.690800011
2001-08-30 00:00:00+00:00,9912533.076613747
2001-08-31 00:00:00+00:00,9885100.93105909
2001-09-03 00:00:00+00:00,9851318.118801417
2001-09-04 00:00:00+00:00,9858798.302658144
2001-09-05 00:00:00+00:00,9884544.304328047
2001-09-06 00:00:00+00:00,9908534.836245619
2001-09-07 00:00:00+00:00,9905479.486131791
2001-09-10 00:00:00+00:00,9882933.497078588
2001-09-11 00:00:00+00:00,9846885.934259107
2001-09-12 00:00:00+00:00,9830293.768565247
2001-09-13 00:00:00+00:00,9854568.945819877
2001-09-14 00:00:00+00:00,9854811.372344993
2001-09-17 00:00:00+00:00,9609968.83493578
2001-09-18 00:00:00+00:00,9664234.113961406
2001-09-19 00:00:00+00:00,9676052.26125545
2001-09-20 00:00:00+00:00,9661351.586132713
2001-09-21 00:00:00+00:00,9645096.84153051
2001-09-24 00:00:00+00:00,9671244.520522304
2001-09-25 00:00:00+00:00,9623040.850667961
2001-09-26 00:00:00+00:00,9616762.152793534
2001-09-27 00:00:00+00:00,9684221.515174396
2001-09-28 00:00:00+00:00,9720213.31033248
2001-10-01 00:00:00+00:00,9732493.218600532
2001-10-02 00:00:00+00:00,9723766.617185233
2001-10-03 00:00:00+00:00,9711287.639752982
2001-10-04 00:00:00+00:00,9720954.426343558
2001-10-05 00:00:00+00:00,9716736.190366386
2001-10-08 00:00:00+00:00,9717627.887628647
2001-10-09 00:00:00+00:00,9717237.024252625
2001-10-10 00:00:00+00:00,9717503.77524701
2001-10-11 00:00:00+00:00,9688131.939290242
2001-10-12 00:00:00+00:00,9702851.870860295
2001-10-15 00:00:00+00:00,9479316.884556012
2001-10-16 00:00:00+00:00,9485230.169678448
2001-10-17 00:00:00+00:00,9543562.226286083
2001-10-18 00:00:00+00:00,9576556.312948376
2001-10-19 00:00:00+00:00,9586532.658935696
2001-10-22 00:00:00+00:00,9545529.852652699
2001-10-23 00:00:00+00:00,9551776.468552738
2001-10-24 00:00:00+00:00,9554741.612905815
2001-10-25 00:00:00+00:00,9554754.817219093
2001-10-26 00:00:00+00:00,9554754.817219093
2001-10-29 00:00:00+00:00,9557410.939328507
2001-10-30 00:00:00+00:00,9543050.157488182
2001-10-31 00:00:00+00:00,9555481.653767899
2001-11-01 00:00:00+00:00,9590196.35641034
2001-11-02 00:00:00+00:00,9632826.105757061
2001-11-05 00:00:00+00:00,9626372.029784504
2001-11-06 00:00:00+00:00,9632003.137222186
2001-11-07 00:00:00+00:00,9624644.969653979
2001-11-08 00:00:00+00:00,9659907.915655032
2001-11-09 00:00:00+00:00,9655063.012136819
2001-11-12 00:00:00+00:00,9676787.123828294
2001-11-13 00:00:00+00:00,9657620.277065637
2001-11-14 00:00:00+00:00,9686494.884462716
2001-11-15 00:00:00+00:00,9685715.187979104
2001-11-16 00:00:00+00:00,9685715.187979104
2001-11-19 00:00:00+00:00,9704334.602324845
2001-11-20 00:00:00+00:00,9637948.977063539
2001-11-21 00:00:00+00:00,9677941.338404596
2001-11-22 00:00:00+00:00,9688602.03998369
2001-11-23 00:00:00+00:00,9679492.535909593
2001-11-26 00:00:00+00:00,9683752.082683504
2001-11-27 00:00:00+00:00,9676209.459650934
2001-11-28 00:00:00+00:00,9681355.107459962
2001-11-29 00:00:00+00:00,9655947.1630916
2001-11-30 00:00:00+00:00,9655947.1630916
2001-12-03 00:00:00+00:00,9680470.333784044
2001-12-04 00:00:00+00:00,9672289.147332132
2001-12-05 00:00:00+00:00,9721107.522938669
2001-12-06 00:00:00+00:00,9716494.371953905
2001-12-07 00:00:00+00:00,9741464.003803194
2001-12-10 00:00:00+00:00,9768309.382056851
2001-12-11 00:00:00+00:00,9756577.02262463
2001-12-12 00:00:00+00:00,9749941.554781575
2001-12-13 00:00:00+00:00,9737074.263252873
2001-12-14 00:00:00+00:00,9745412.489429135
2001-12-17 00:00:00+00:00,9745295.546947159
2001-12-18 00:00:00+00:00,9722640.70844046
2001-12-19 00:00:00+00:00,9699562.90610186
2001-12-20 00:00:00+00:00,9704603.368272407
2001-12-21 00:00:00+00:00,9686170.909952743
2001-12-24 00:00:00+00:00,9679735.2732359
2001-12-25 00:00:00+00:00,9679735.2732359
2001-12-26 00:00:00+00:00,9650610.479417427
2001-12-27 00:00:00+00:00,9638640.73670922
2001-12-28 00:00:00+00:00,9657816.963183029
2001-12-31 00:00:00+00:00,9690888.346232686
2002-01-01 00:00:00+00:00,9707879.852208225
2002-01-02 00:00:00+00:00,9713198.671241317
2002-01-03 00:00:00+00:00,9715928.37669519
2002-01-04 00:00:00+00:00,9726464.886044059
2002-01-07 00:00:00+00:00,9723076.156329665
2002-01-08 00:00:00+00:00,9743994.440306356
2002-01-09 00:00:00+00:00,9752469.99749439
2002-01-10 00:00:00+00:00,9752056.343412092
2002-01-11 00:00:00+00:00,9739885.423755338
2002-01-14 00:00:00+00:00,9817659.03814285
2002-01-15 00:00:00+00:00,9797198.767369917
2002-01-16 00:00:00+00:00,9793699.501926115
2002-01-17 00:00:00+00:00,9809130.379434278
2002-01-18 00:00:00+00:00,9811923.099008253
2002-01-21 00:00:00+00:00,9845873.773186376
2002-01-22 00:00:00+00:00,9827365.971393278
2002-01-23 00:00:00+00:00,9823510.54079025
2002-01-24 00:00:00+00:00,9785070.271743467
2002-01-25 00:00:00+00:00,9754291.146467855
2002-01-28 00:00:00+00:00,9757677.987232855
2002-01-29 00:00:00+00:00,9770230.0809037
2002-01-30 00:00:00+00:00,9758865.057399683
2002-01-31 00:00:00+00:00,9769027.802594118
2002-02-01 00:00:00+00:00,9844242.682388328
2002-02-04 00:00:00+00:00,9894064.630892776
2002-02-05 00:00:00+00:00,9979724.681354977
2002-02-06 00:00:00+00:00,9956608.245180853
2002-02-07 00:00:00+00:00,9989262.247812994
2002-02-08 00:00:00+00:00,9972133.469508894
2002-02-11 00:00:00+00:00,10021849.814692266
2002-02-12 00:00:00+00:00,10035880.59481693
2002-02-13 00:00:00+00:00,10147068.934836272
2002-02-14 00:00:00+00:00,10219824.514151458
2002-02-15 00:00:00+00:00,10231615.522950947
2002-02-18 00:00:00+00:00,9846586.026692212
2002-02-19 00:00:00+00:00,10221177.99244672
2002-02-20 00:00:00+00:00,10232151.745816052
2002-02-21 00:00:00+00:00,10240371.515029728
2002-02-22 00:00:00+00:00,10283454.112722218
2002-02-25 00:00:00+00:00,10277597.18653433
2002-02-26 00:00:00+00:00,10303151.76161711
2002-02-27 00:00:00+00:00,10289092.438414976
2002-02-28 00:00:00+00:00,10217775.401104376
2002-03-01 00:00:00+00:00,10249195.304172736
2002-03-04 00:00:00+00:00,10286386.099030714
2002-03-05 00:00:00+00:00,10285169.459759932
2002-03-06 00:00:00+00:00,10296131.22373889
2002-03-07 00:00:00+00:00,10282210.789014045
2002-03-08 00:00:00+00:00,10314011.07443351
2002-03-11 00:00:00+00:00,10272096.466371242
2002-03-12 00:00:00+00:00,10229965.363659564
2002-03-13 00:00:00+00:00,10273939.578303043
2002-03-14 00:00:00+00:00,10311037.37534732
2002-03-15 00:00:00+00:00,10350521.238093082
2002-03-18 00:00:00+00:00,10361980.683434669
2002-03-19 00:00:00+00:00,10284957.791473571
2002-03-20 00:00:00+00:00,10281475.728484336
2002-03-21 00:00:00+00:00,10337264.962211315
